Satellite, Latitude, Longitude, Altitude
STARLINK-1784, 10.068172, -110.358016, 547.14
STARLINK-1788, 40.650413, 152.889160, 550.16
STARLINK-1789, 25.366590, 108.043879, 547.60
STARLINK-1790, 29.037273, 121.807954, 548.13
STARLINK-1791, 46.637006, -120.101710, 551.44
STARLINK-1792, 21.561393, 112.351757, 523.71
STARLINK-1793, -47.703407, -47.431844, 564.61
STARLINK-1795, 25.589144, -123.715411, 547.73
STARLINK-1797, -51.297833, -13.147241, 565.94
STARLINK-1799, 2.042135, -84.255818, 548.02
STARLINK-1800, 19.893585, -83.429393, 547.32
STARLINK-1801, -18.124804, 83.101639, 552.49
STARLINK-1802, -53.117185, -17.300813, 566.39
STARLINK-1803, 52.581027, -160.589545, 552.74
STARLINK-1805, 34.644216, -98.849089, 549.06
STARLINK-1807, -52.585442, 19.363007, 566.37
STARLINK-1808, -25.769185, 56.105840, 555.22
STARLINK-1810, -52.931051, 30.447329, 566.49
STARLINK-1813, -33.030327, 68.176972, 558.10
STARLINK-1814, 51.368216, 166.773176, 552.45
STARLINK-1815, 52.537100, 174.708973, 552.78
STARLINK-1816, 32.910997, -111.680689, 548.75
STARLINK-1817, 17.937904, -96.740476, 547.20
STARLINK-1818, 50.621091, 177.962489, 552.23
STARLINK-1820, 42.433096, 140.414957, 550.51
STARLINK-1821, 4.087948, -70.749971, 547.45
STARLINK-1822, -49.909570, 14.580733, 565.43
STARLINK-1826, -52.945358, -9.864417, 566.99
STARLINK-1828, -50.650474, -1.905210, 565.81
STARLINK-1829, 42.522100, -126.046164, 550.50
STARLINK-1830, -4.258985, 69.078900, 548.77
STARLINK-1848, -23.546074, 21.297770, 554.56
STARLINK-1865, 45.404396, -52.068927, 551.29
STARLINK-1892, 18.064369, -16.844102, 547.24
STARLINK-1894, -52.625134, 99.239552, 566.62
STARLINK-1905, -18.174130, 163.062613, 552.66
STARLINK-1908, 51.354839, -113.416331, 552.47
STARLINK-1910, 45.278600, -133.722786, 540.48
STARLINK-1911, -2.266097, 175.580841, 548.56
STARLINK-1920, 31.391929, -155.610489, 539.50
STARLINK-1921, -33.026624, 148.177553, 558.28
STARLINK-1922, 32.918947, -31.688520, 548.84
STARLINK-1923, -52.806064, 75.835921, 459.85
STARLINK-1924, 48.738960, -119.230014, 551.84
STARLINK-1925, -53.200193, 91.836405, 566.76
STARLINK-1926, 3.045709, -55.770346, 343.08
STARLINK-1928, 8.118170, -3.849465, 547.38
STARLINK-1833, -11.942269, 21.378271, 550.90
STARLINK-1896, 34.687589, -18.900606, 548.93
STARLINK-1903, 4.094205, 9.207654, 547.78
STARLINK-1906, -52.058568, 85.845664, 566.26
STARLINK-1916, -52.938708, 110.206028, 566.68
STARLINK-1917, 46.662718, -40.163214, 551.57
STARLINK-1918, 28.819518, -12.117627, 532.64
STARLINK-1932, 40.632271, -127.247336, 550.42
STARLINK-1936, 43.873766, -121.751763, 551.06
STARLINK-1798, -49.738189, 49.308249, 565.35
STARLINK-1832, -36.470059, 133.708562, 559.61
STARLINK-1834, -29.137884, 21.920902, 556.70
STARLINK-1835, 9.756762, 174.667248, 547.25
STARLINK-1882, 21.986915, -30.072254, 547.51
STARLINK-1883, -6.298801, 162.540796, 549.36
STARLINK-1893, 51.487060, -102.767509, 552.41
STARLINK-1899, -50.530040, -26.534575, 326.95
STARLINK-1929, -1.940929, -31.273434, 548.40
STARLINK-1930, 42.320751, -139.631198, 550.58
STARLINK-1931, -51.392240, 66.790662, 566.29
STARLINK-1933, -37.497341, 32.199685, 542.78
STARLINK-1934, 25.306704, -172.009046, 547.77
STARLINK-1941, -42.457185, 40.464431, 562.34
STARLINK-1942, -13.839114, 7.895380, 551.25
STARLINK-1944, -22.041295, 149.647062, 553.97
STARLINK-1948, 15.931828, -0.050476, 547.31
STARLINK-1777, 36.081079, -169.694861, 549.33
STARLINK-1785, 44.076246, -64.122560, 550.88
STARLINK-1812, -53.117849, 62.777157, 566.69
STARLINK-1837, -30.839568, -16.359670, 539.64
STARLINK-1838, -14.212670, 136.352277, 551.31
STARLINK-1843, 17.667229, 161.056152, 547.18
STARLINK-1845, 45.184320, -163.888295, 551.11
STARLINK-1846, 47.642911, -147.597047, 551.61
STARLINK-1849, 14.041816, -43.507472, 546.97
STARLINK-1850, 4.261992, -30.600814, 547.70
STARLINK-1852, -51.987026, 55.609083, 566.21
STARLINK-1854, -42.673728, 103.674555, 562.27
STARLINK-1856, 32.654102, 175.917573, 548.73
STARLINK-1857, 45.355045, -91.955448, 551.15
STARLINK-1860, -30.254651, 127.218917, 518.34
STARLINK-1861, 42.600851, -76.183579, 550.58
STARLINK-1862, -25.794392, 136.082778, 555.38
STARLINK-1863, 1.747700, 148.584067, 547.90
STARLINK-1864, 5.781903, 161.619004, 547.45
STARLINK-1866, 53.137537, -108.780923, 552.76
STARLINK-1867, 52.139302, -91.683655, 552.69
STARLINK-1869, 39.311004, -154.953604, 549.97
STARLINK-1871, -21.696690, -5.409935, 553.82
STARLINK-1873, 52.525887, -135.373533, 552.75
STARLINK-1876, -52.528224, 44.656036, 566.44
STARLINK-1877, -49.909853, 94.577222, 565.40
STARLINK-1878, 47.823696, -68.377977, 551.69
STARLINK-1879, 2.046970, -44.258495, 547.85
STARLINK-1880, 25.650707, -43.774027, 547.81
STARLINK-1884, -36.178630, 10.438734, 559.67
STARLINK-1887, -39.696279, 118.891393, 561.01
STARLINK-1888, -17.825698, -18.807118, 552.64
STARLINK-1890, -47.690171, 32.536785, 564.44
STARLINK-1891, -5.948902, -18.252461, 549.24
STARLINK-1895, -52.316477, 32.704775, 548.54
STARLINK-1907, -51.499307, 77.161359, 566.00
STARLINK-1912, 21.548567, 174.454672, 547.36
STARLINK-1913, 53.143867, -98.980800, 552.90
STARLINK-2017, -39.540476, 95.395960, 560.60
STARLINK-2034, 39.570244, 59.096454, 549.91
STARLINK-2045, 7.740266, -131.887612, 547.02
STARLINK-2046, 15.415052, -105.280714, 547.49
STARLINK-2047, -1.959214, 48.744678, 548.39
STARLINK-2049, -47.831801, -168.396777, 564.28
STARLINK-2050, 21.379536, -65.273457, 547.28
STARLINK-2055, -42.539879, 110.609157, 562.09
STARLINK-2069, 53.160261, -2.100442, 531.25
STARLINK-2071, -9.985954, 74.844222, 550.23
STARLINK-2076, -39.699818, -121.112810, 560.98
STARLINK-2077, -49.920111, -145.459513, 565.24
STARLINK-2081, 25.667882, 76.207982, 547.59
STARLINK-2082, 5.832734, -78.342464, 547.43
STARLINK-2084, 36.067232, -49.716186, 549.43
STARLINK-2086, -47.707732, 112.582331, 564.16
STARLINK-2088, -25.734709, -103.857701, 555.24
STARLINK-2089, -4.391874, -90.698281, 548.84
STARLINK-2092, -10.280041, -90.520721, 550.23
STARLINK-2093, -47.716256, 152.582371, 564.05
STARLINK-2094, -21.746379, 114.636002, 553.72
STARLINK-2096, -5.948445, 101.746241, 549.16
STARLINK-2097, -53.118734, -177.207171, 566.48
STARLINK-2098, -39.672187, -161.068066, 561.02
STARLINK-2099, -53.137045, 151.307607, 566.68
STARLINK-2100, 47.840418, 11.582506, 551.24
STARLINK-2101, 19.618417, -92.174571, 547.12
STARLINK-2102, 21.802939, 49.866315, 546.93
STARLINK-2103, -53.109598, 142.771346, 566.49
STARLINK-2104, -39.337070, 105.327115, 560.75
STARLINK-2105, -49.739931, 129.315724, 565.17
STARLINK-2106, 53.146364, -18.969036, 552.78
STARLINK-2109, 53.118768, 2.753744, 552.87
STARLINK-2110, -17.888107, 91.235299, 552.38
STARLINK-2111, -36.210577, 130.483803, 559.48
STARLINK-2112, 2.000696, 65.778338, 547.46
STARLINK-2113, 6.055982, 62.723147, 546.83
STARLINK-2114, 23.258015, -118.613012, 547.47
STARLINK-2115, 30.782867, -91.097920, 548.64
STARLINK-2117, -49.907036, 174.595848, 565.30
STARLINK-2119, 47.625558, -27.651852, 551.66
STARLINK-2120, -25.520807, 88.198101, 555.02
STARLINK-2121, 13.673852, -91.999108, 547.13
STARLINK-2122, -36.200647, 90.477545, 559.30
STARLINK-2123, 36.320658, 33.920978, 548.91
STARLINK-2124, 25.348955, -91.970856, 547.72
STARLINK-2127, -6.303231, -117.462665, 549.20
STARLINK-2128, 9.732992, -105.353021, 547.06
STARLINK-2130, 49.888732, 34.665190, 551.72
STARLINK-2133, -36.485437, -146.309929, 559.46
STARLINK-2134, -53.137218, 161.238120, 566.58
STARLINK-2135, 49.718311, -50.775669, 552.11
STARLINK-1782, 32.626973, -104.115780, 548.80
STARLINK-1806, 45.212607, -83.829096, 551.02
STARLINK-1909, -2.265653, -144.418841, 548.15
STARLINK-1938, 21.512419, -105.575296, 547.06
STARLINK-1940, 1.730855, -131.428735, 548.12
STARLINK-1953, -21.968698, -130.285995, 553.55
STARLINK-1954, 49.900454, -5.381364, 551.92
STARLINK-1955, -52.593547, 179.292317, 566.43
STARLINK-1956, 45.349314, 28.059757, 551.05
STARLINK-1957, -32.775049, 76.067120, 557.91
STARLINK-1958, 42.428562, -99.588804, 550.82
STARLINK-1959, 51.450597, -32.562793, 552.35
STARLINK-1960, 10.066958, 49.645838, 546.98
STARLINK-1961, 53.121689, -37.149803, 552.66
STARLINK-1962, -25.793076, -143.913169, 555.39
STARLINK-1963, -29.448904, -157.703605, 556.45
STARLINK-1964, -14.251615, -143.675203, 551.33
STARLINK-1965, 13.740942, -132.183532, 547.61
STARLINK-1966, 2.106865, 75.698983, 547.68
STARLINK-1967, 29.086544, -78.135484, 547.83
STARLINK-1970, 17.634087, -118.970054, 546.95
STARLINK-1971, 42.639403, 3.748989, 550.57
STARLINK-1975, -45.217031, 96.189140, 563.19
STARLINK-1976, 18.012113, 63.199389, 547.18
STARLINK-1977, -29.122124, 101.901026, 556.41
STARLINK-1978, 29.010816, -118.214674, 548.17
STARLINK-1979, 4.096528, 49.207739, 547.43
STARLINK-1980, -21.687055, 74.581283, 553.46
STARLINK-1981, -42.696487, -176.363340, 562.07
STARLINK-1982, -5.957759, 61.753387, 548.86
STARLINK-1984, 5.525805, -11.955356, 358.55
STARLINK-1986, 5.743825, -118.407965, 547.44
STARLINK-1987, 39.617331, 19.021952, 549.86
STARLINK-1989, -10.228389, -130.482573, 549.97
STARLINK-1990, 51.392207, -33.216133, 552.42
STARLINK-1991, 51.495723, -22.803800, 552.37
STARLINK-1993, 25.613168, 36.263702, 547.71
STARLINK-1994, 36.099203, -89.669413, 549.27
STARLINK-1995, 52.582887, -0.613267, 552.60
STARLINK-1996, 47.653686, -67.567560, 551.87
STARLINK-1997, -51.381457, 146.722037, 565.62
STARLINK-1998, 42.396886, -59.650253, 550.35
STARLINK-1999, -39.652198, -141.170056, 543.51
STARLINK-2000, -33.005730, -131.791286, 558.11
STARLINK-2001, -45.438570, -152.144587, 563.48
STARLINK-2002, -18.098993, -116.873317, 552.62
STARLINK-2003, -51.504578, 157.137588, 565.82
STARLINK-2005, -13.921713, 47.931561, 551.03
STARLINK-2006, -33.057913, -171.855323, 557.81
STARLINK-2007, 41.937409, -1.070645, 499.43
STARLINK-2008, 32.882720, 48.356462, 548.87
STARLINK-2021, 14.054081, 36.486666, 546.79
STARLINK-2024, 29.350467, 22.403977, 548.25
STARLINK-2025, 52.908301, -39.521483, 552.43
STARLINK-1528, -5.595198, 111.448740, 547.71
STARLINK-1609, -25.516689, 128.192712, 555.11
STARLINK-1645, -42.573823, 150.673406, 562.14
STARLINK-1655, 8.049241, 36.204430, 546.97
STARLINK-1669, -17.860903, 101.220756, 552.49
STARLINK-1704, -14.006772, 118.020564, 551.23
STARLINK-1761, -53.139605, -158.809826, 566.64
STARLINK-1972, -27.351258, 35.039186, 556.05
STARLINK-1973, 51.406555, -3.145182, 552.41
STARLINK-1974, 6.107200, -17.315894, 547.37
STARLINK-1983, 32.557161, -64.111073, 548.94
STARLINK-1992, 52.032249, -94.289640, 552.68
STARLINK-2009, -18.111195, -86.855975, 552.60
STARLINK-2010, 47.824512, 51.622936, 551.68
STARLINK-2012, -20.113180, 176.377866, 553.23
STARLINK-2013, -1.965555, 88.746337, 548.31
STARLINK-2014, -14.175221, -103.618174, 551.32
STARLINK-2015, -4.295031, -170.945702, 548.87
STARLINK-2016, 51.503282, 17.148784, 552.38
STARLINK-2018, 36.362212, 73.859955, 549.37
STARLINK-2019, 50.592339, -102.165789, 552.30
STARLINK-2020, 52.111433, 28.280738, 552.59
STARLINK-2022, 17.650089, -78.956362, 547.39
STARLINK-2026, 53.056693, -52.744034, 243.02
STARLINK-2027, -13.820730, 88.120538, 551.15
STARLINK-2028, -53.201289, 131.842890, 566.63
STARLINK-2030, -49.779061, 169.458020, 565.33
STARLINK-2031, -42.656637, -136.289568, 562.28
STARLINK-2032, -51.509399, -162.888926, 565.74
STARLINK-2033, 1.714897, -91.440456, 547.96
STARLINK-2035, 21.837107, 89.883546, 547.20
STARLINK-2036, 29.113399, -48.117403, 548.19
STARLINK-2037, 45.153368, -43.962544, 551.13
STARLINK-2038, 9.753691, -65.336156, 547.15
STARLINK-2039, 39.375325, -34.853787, 549.89
STARLINK-2040, -29.430176, -117.685344, 556.72
STARLINK-2041, -47.894686, -128.583812, 564.71
STARLINK-2042, -21.959037, -90.276771, 553.85
STARLINK-2043, -9.943217, -5.192436, 550.22
STARLINK-2044, 53.090458, -117.267815, 552.81
STARLINK-2051, 14.071976, 76.469517, 546.78
STARLINK-2052, -53.123684, 172.893196, 566.35
STARLINK-2053, -51.565633, 117.102385, 566.25
STARLINK-2054, -52.527227, 164.632977, 566.22
STARLINK-2056, 7.717214, -91.858059, 547.28
STARLINK-2057, 52.728795, 3.111653, 534.25
STARLINK-2058, 53.142152, 21.091942, 552.77
STARLINK-2059, -32.786821, 116.075698, 557.88
STARLINK-2062, 29.322348, 62.432885, 548.16
STARLINK-2064, -45.232947, 136.222267, 563.33
STARLINK-2065, -2.271292, -104.425622, 548.50
STARLINK-2066, 42.652651, 43.719366, 550.60
STARLINK-2067, 36.151652, -59.609791, 549.29
STARLINK-2078, 52.516608, -15.465841, 552.56
STARLINK-2083, 49.877467, -85.296198, 552.13
STARLINK-2090, 17.903914, 93.283177, 547.11
STARLINK-2095, -2.106308, -74.302356, 548.44
STARLINK-2068, 41.234978, -168.445311, 550.46
STARLINK-2107, 52.525058, 64.599404, 552.48
STARLINK-2116, -45.232407, -143.779489, 563.35
STARLINK-2125, 42.352745, 100.260000, 550.28
STARLINK-2126, -9.385054, 10.143440, 422.85
STARLINK-2129, 32.746577, 6.030364, 548.60
STARLINK-2131, -52.607873, -20.830548, 566.44
STARLINK-2140, 19.890218, -123.417804, 547.40
STARLINK-2141, 42.600469, -156.182137, 550.57
STARLINK-2142, -53.201598, -108.282997, 566.86
STARLINK-2143, -5.982899, -98.231174, 549.31
STARLINK-2144, 52.522698, 144.570312, 552.75
STARLINK-2146, -4.361617, -10.831857, 548.67
STARLINK-2147, -51.372646, -53.331568, 566.13
STARLINK-2150, -52.104395, 8.333284, 566.34
STARLINK-2152, 17.680237, 81.064894, 546.94
STARLINK-2156, -42.453459, -79.549581, 562.49
STARLINK-2157, 52.602875, 159.223112, 553.03
STARLINK-2159, 45.184613, 116.104156, 551.07
STARLINK-2160, 51.479111, 177.290839, 552.28
STARLINK-2161, 45.376474, -171.997299, 551.29
STARLINK-2162, 17.980400, -136.772849, 547.21
STARLINK-2163, 51.391484, 126.764412, 552.23
STARLINK-2164, -13.949234, -112.020219, 551.58
STARLINK-2169, -23.599880, -98.653920, 554.29
STARLINK-2170, -14.268084, 56.309541, 551.42
STARLINK-2171, 29.316666, -137.562384, 548.40
STARLINK-2174, 14.018880, -123.489929, 547.33
STARLINK-2175, -45.261831, -63.717349, 563.48
STARLINK-2178, 47.669782, 132.471518, 551.55
STARLINK-2179, -52.524742, -35.409793, 566.68
STARLINK-2180, 44.016005, -143.995628, 551.22
STARLINK-2181, 27.241638, 94.921216, 547.68
STARLINK-2182, -15.928590, -85.401101, 551.89
STARLINK-2184, 50.686068, -163.711347, 552.34
STARLINK-2185, -29.481489, 42.259571, 556.82
STARLINK-2189, 52.146030, -171.565169, 552.56
STARLINK-2192, 49.207162, 107.317011, 550.85
STARLINK-2193, 7.789214, 68.145380, 547.29
STARLINK-2194, -38.127213, 26.326183, 560.27
STARLINK-2195, 5.821970, 81.646220, 547.42
STARLINK-2196, 21.537356, 94.444617, 547.33
STARLINK-2197, 36.077627, 110.296988, 549.22
STARLINK-2198, 25.929811, 98.509467, 534.24
STARLINK-2209, -17.862338, -98.777185, 552.72
STARLINK-2210, -1.984270, -111.242800, 548.67
STARLINK-2211, 1.718307, 68.561070, 547.43
STARLINK-2213, -32.785521, -83.929254, 557.94
STARLINK-2223, 32.660530, 95.920552, 548.41
STARLINK-2257, -42.683276, 63.655520, 562.22
STARLINK-2314, -43.875453, -51.739472, 562.58
STARLINK-2315, -22.006991, 69.676448, 553.94
STARLINK-2319, 49.887731, -165.328812, 552.19
STARLINK-2322, 1.749819, 108.581542, 547.94
STARLINK-2334, -47.833343, 31.600027, 564.63
STARLINK-2338, -25.541506, -71.786834, 555.26
STARLINK-2347, -49.759036, -30.618097, 565.39
STARLINK-2373, 6.052605, -97.273475, 547.48
STARLINK-2377, -20.075639, 96.409165, 553.37
STARLINK-2379, 47.823075, -148.372181, 551.72
STARLINK-2380, 36.330779, -126.096179, 549.34
STARLINK-2381, 9.792186, 94.690161, 547.20
STARLINK-2383, -46.687801, 59.766492, 563.86
STARLINK-2384, -36.406798, 53.796128, 559.90
STARLINK-2385, -39.417337, -54.791494, 561.17
STARLINK-2386, 39.285430, 125.239745, 549.89
STARLINK-2387, 23.481781, 121.243290, 547.44
STARLINK-2388, 53.121935, 162.802515, 552.80
STARLINK-2389, -48.923666, 43.164208, 564.90
STARLINK-2391, 39.562987, -100.896395, 549.97
STARLINK-2392, -53.139749, 1.205691, 566.86
STARLINK-2393, 47.646448, 172.410149, 551.63
STARLINK-2395, 17.715996, 121.095438, 547.17
STARLINK-2396, -23.652222, -58.603974, 554.59
STARLINK-2399, 14.054929, -83.519353, 547.12
STARLINK-2400, 45.198792, 156.140173, 551.06
STARLINK-2401, 26.997545, 135.136366, 547.84
STARLINK-2402, 36.212485, 140.471013, 549.23
STARLINK-2403, 25.609112, -83.736128, 547.83
STARLINK-2406, -52.533226, 4.702149, 566.41
STARLINK-2407, -25.636930, -41.700387, 555.24
STARLINK-2408, 39.479957, -110.773384, 550.04
STARLINK-2409, -1.924009, -71.287052, 548.50
STARLINK-2410, 52.532736, -175.319041, 552.70
STARLINK-2411, 51.478929, -142.719368, 552.50
STARLINK-2413, -13.830238, -71.874820, 551.21
STARLINK-2415, -5.992506, -58.222886, 549.25
STARLINK-2416, 53.121401, -157.148238, 552.85
STARLINK-2419, 49.845870, -125.177919, 552.10
STARLINK-2420, 50.719760, -153.862085, 552.36
STARLINK-2422, -14.252574, 96.318785, 551.35
STARLINK-2423, -17.871452, -58.769100, 552.45
STARLINK-2424, 29.295595, -97.542375, 548.32
STARLINK-2426, 32.643449, 135.989507, 548.80
STARLINK-2427, -6.217952, 82.599391, 549.12
STARLINK-2429, -51.489345, 37.218136, 565.94
STARLINK-2431, 39.554126, -140.879080, 549.78
STARLINK-2432, 49.748880, 149.339909, 552.07
STARLINK-2433, 53.140024, -178.793577, 552.84
STARLINK-2434, 10.035273, -70.333645, 547.24
STARLINK-2435, -34.726990, 81.044122, 559.06
STARLINK-2446, -29.423331, 82.320138, 556.73
STARLINK-2453, -32.783285, -43.925998, 558.13
STARLINK-2258, -29.211212, -18.000574, 556.71
STARLINK-2280, 44.011047, -103.997633, 550.93
STARLINK-2291, -36.170722, -29.574364, 559.49
STARLINK-2293, 53.140199, -138.842286, 552.89
STARLINK-2304, -21.699269, -45.362407, 553.84
STARLINK-2310, -42.533131, -9.403090, 562.27
STARLINK-2320, -25.525680, -31.798152, 555.34
STARLINK-2321, -44.106618, 70.699551, 545.84
STARLINK-2323, -51.491980, -2.778834, 566.17
STARLINK-2324, -53.119852, 22.805189, 566.68
STARLINK-2326, 8.051835, -43.798471, 547.29
STARLINK-2327, -49.902982, 54.604205, 565.46
STARLINK-2329, 21.572554, 134.476297, 547.43
STARLINK-2330, -20.076396, 56.418080, 553.02
STARLINK-2331, 29.395332, -77.782584, 531.07
STARLINK-2332, -11.237052, -44.298886, 533.07
STARLINK-2333, 39.355618, 165.113117, 549.92
STARLINK-2335, -6.213544, 122.601065, 549.25
STARLINK-2336, 7.781341, 148.142771, 547.30
STARLINK-2337, -29.146852, -18.186379, 539.15
STARLINK-2339, 13.806686, 147.865848, 547.03
STARLINK-2340, 27.134290, 147.954150, 533.79
STARLINK-2342, -41.187345, 91.390355, 561.73
STARLINK-2343, 29.096487, 161.873554, 548.10
STARLINK-2344, 52.918526, -119.550576, 542.48
STARLINK-2346, -45.438272, 87.851504, 563.54
STARLINK-2348, 6.029868, -57.254372, 547.53
STARLINK-2349, 47.822560, -108.374571, 551.74
STARLINK-2351, 18.549111, -57.414163, 523.55
STARLINK-2352, 28.867235, -107.847804, 548.19
STARLINK-2354, -36.427077, 93.766577, 559.63
STARLINK-2355, -49.768126, 9.423872, 565.28
STARLINK-2356, -48.911596, 83.200078, 564.93
STARLINK-2358, -47.827251, 71.612226, 564.43
STARLINK-2361, 5.751082, 121.680608, 547.39
STARLINK-2362, 52.586173, -120.653357, 552.65
STARLINK-2363, -21.890291, 99.772047, 553.84
STARLINK-2364, -10.290257, 109.467494, 550.31
STARLINK-2365, 9.850850, 124.726593, 547.23
STARLINK-2367, -33.007253, 108.204828, 558.15
STARLINK-2368, -52.585524, 59.356499, 566.49
STARLINK-2369, -9.987162, -45.157379, 550.22
STARLINK-2370, -53.146309, 41.105017, 566.76
STARLINK-2371, -53.201312, 52.028815, 566.71
STARLINK-2372, 29.190279, 151.965155, 548.16
STARLINK-2374, -2.480544, 135.889274, 548.58
STARLINK-2375, -51.404143, 26.855193, 565.90
STARLINK-2378, 36.097965, 150.327463, 549.31
STARLINK-2397, 9.781548, 134.683017, 547.26
STARLINK-2398, -21.969523, 109.712582, 553.82
STARLINK-2405, 42.415966, -179.613164, 550.54
STARLINK-2087, 7.785865, -171.855193, 547.36
STARLINK-1647, -50.642070, 78.060131, 565.93
STARLINK-2325, -39.437837, -14.746195, 560.89
STARLINK-2312, 42.688324, -116.228098, 550.73
STARLINK-2303, -34.762845, 161.001691, 558.95
STARLINK-2317, 43.900888, 168.314224, 550.93
STARLINK-2308, 25.299563, 148.143246, 547.82
STARLINK-2305, 48.896597, -136.733584, 551.99
STARLINK-2307, 7.800732, 108.154510, 547.32
STARLINK-2279, -39.642781, 78.984672, 561.15
STARLINK-2229, -11.940854, -58.536206, 550.65
STARLINK-2273, 19.892512, -43.428392, 547.28
STARLINK-2290, 36.359890, -46.138895, 549.41
STARLINK-2309, 52.872424, -146.273510, 552.67
STARLINK-2260, -29.014914, -97.912716, 556.56
STARLINK-2266, -39.411360, 25.202145, 561.00
STARLINK-2296, -7.864355, -31.549442, 549.66
STARLINK-2270, 45.422151, -131.908765, 551.04
STARLINK-2265, -25.946737, 96.247050, 555.44
STARLINK-2263, 27.204443, -145.109596, 548.00
STARLINK-2271, 32.764209, 126.048666, 548.73
STARLINK-2153, 52.890287, -106.350488, 552.85
STARLINK-2226, 11.719317, -158.801005, 547.12
STARLINK-2243, 39.588502, -60.936677, 549.97
STARLINK-2283, 30.777513, 148.891566, 548.53
STARLINK-2284, -50.455303, 42.442692, 556.44
STARLINK-2282, 45.541240, -53.218824, 538.58
STARLINK-2285, -25.489675, 8.167219, 555.31
STARLINK-2294, -16.403213, 109.948883, 551.97
STARLINK-2301, -52.565295, 49.534578, 566.50
STARLINK-2298, 42.744793, -36.180547, 550.67
STARLINK-2292, -1.920061, 8.713866, 548.58
STARLINK-2278, -10.012184, -175.415002, 533.05
STARLINK-2264, -43.769573, -11.561430, 562.86
